epoch,accuracy,loss,val_accuracy,val_loss
0,0.2208181619644165,2.128182888031006,0.2855902910232544,1.8013725280761719
1,0.3336902856826782,1.6528434753417969,0.265625,1.7059601545333862
2,0.3600342571735382,1.5840109586715698,0.4383680522441864,1.5244780778884888
3,0.40629684925079346,1.4845592975616455,0.4939236044883728,1.4490914344787598
4,0.4155065417289734,1.4453152418136597,0.4453125,1.478085994720459
5,0.4504176378250122,1.362336277961731,0.4071180522441864,1.4786810874938965
6,0.435853511095047,1.388205885887146,0.3125,1.7834233045578003
7,0.3900192677974701,23.58285140991211,0.4010416567325592,1.593313217163086
8,0.44870421290397644,1.3635574579238892,0.3897569477558136,1.59072744846344
